,ruta,num_continuous_species,min_year,max_year,num_survey_years,Latitude,Longitude
758,8403813,41,1997,2021,22,38.8545319,-94.8714265
759,8406325,41,1999,2023,22,36.0593305,-78.4863356
760,84072196,41,1997,2023,22,39.9214279,-76.8883173
761,8407247,41,1997,2021,22,40.1607284,-80.3456272
762,8409032,41,1997,2023,22,38.8093117,-79.858255
849,1245622,40,1999,2023,22,46.01228,-66.18177
850,84014319,40,1997,2023,22,37.1650627,-122.2276839
851,84014422,40,1998,2023,22,37.4618753,-119.7938035
852,8405435,40,1997,2023,22,40.9946407,-100.4720309
853,8407269,40,1997,2023,22,40.7019007,-77.5415709
953,84014128,39,1997,2023,22,35.5494581,-118.2071003
954,8404410,39,1997,2023,22,44.8937287,-70.4462749
955,8406159,39,1997,2018,22,42.0548007,-78.9408579
956,840634,39,1997,2023,22,34.5342189,-78.0716243
957,84091306,39,1998,2023,22,45.8427177,-90.6226889
958,8409151,39,1997,2023,22,43.5329127,-90.8675449
959,8409153,39,1997,2023,22,43.8227657,-90.2094039
1059,8407238,38,1997,2023,22,41.7057127,-75.7927799
1060,8408010,38,1995,2021,22,34.5006527,-79.4239119
1183,12411900,37,1994,2017,22,49.37134,-117.94334
1184,8402749,37,1997,2023,22,32.1468537,-83.5781559
1185,840369,37,1997,2022,22,41.8190707,-92.3572989
1186,840395,37,1998,2022,22,36.664255,-87.0088713
1187,84061120,37,1998,2023,22,42.8235737,-73.7328189
1188,840635,37,1997,2019,22,34.3209605,-78.5992368
1189,8407270,37,1997,2023,22,40.0572077,-77.0638289
1190,840911,37,1997,2023,22,46.3964397,-92.1964109
1321,1244526,36,1997,2023,22,51.40373,-101.22415
1322,12476201,36,1997,2023,22,45.58996,-76.65324
1323,84014181,36,1997,2023,22,40.2017613,-120.623502
1324,8405071,36,1997,2023,22,47.7885297,-90.8706119
1325,84063126,36,1997,2023,22,36.3766523,-79.8498737
1326,84063216,36,1997,2023,22,35.2425117,-80.6631699
1327,8406946,36,1997,2023,22,45.6793737,-118.7501219
1328,8407228,36,1997,2023,22,41.6430967,-77.9110382
1329,8409140,36,1997,2023,22,44.4454137,-89.8554319
1449,8402718,35,1997,2023,22,31.212031,-83.2572724
1450,8404217,35,1997,2023,22,31.1887275,-91.6715765
1451,8404257,35,1998,2023,22,31.7369095,-91.5965299
1452,8406313,35,1997,2023,22,35.4161407,-78.0698959
1453,8408346,35,1997,2023,22,31.8055475,-95.8749629
1566,1244543,34,1997,2023,22,51.0672,-98.11854
1567,124768,34,1997,2023,22,45.94331,-72.56856
1568,840183,34,1997,2022,22,41.7026037,-72.5159969
1569,8405218,34,1997,2023,22,38.0833137,-91.9847259
1570,84063308,34,2001,2023,22,35.1436807,-82.8386369
1571,8406943,34,1999,2023,22,45.5378447,-121.4834369
1572,84072181,34,1997,2023,22,40.4295725,-75.2922457
1573,8408051,34,1998,2019,22,34.0395565,-82.0911916
1574,8408940,34,1997,2023,22,46.2694477,-124.0782779
1575,840906,34,1997,2023,22,37.6168997,-81.1148229
1719,1244204,33,1997,2021,22,49.26174,-113.65683
1720,1247661,33,1997,2021,22,48.56846,-67.6717
1721,8402556,33,1996,2023,22,30.2929508,-83.6676053
1722,8402731,33,2000,2022,22,33.5197045,-83.0957341
1723,84063218,33,1997,2023,22,35.5089219,-81.4564775
1724,84072198,33,1997,2023,22,39.7863078,-75.8170428
1725,8407900,33,1997,2023,22,35.6440029,-93.2948547
1857,12445107,32,1997,2023,22,49.01426,-99.61608
1858,12476310,32,1997,2023,22,45.45069,-71.86081
1859,840211,32,1997,2019,22,33.6257237,-85.7518379
1860,840211,32,1997,2019,22,39.5003037,-75.6860679
1861,840228,32,1997,2023,22,32.8854647,-85.2044589
1862,8403516,32,1999,2023,22,40.0330447,-85.5449749
1863,84060153,32,2000,2023,22,36.6191539,-106.9003714
1864,84069903,32,1997,2023,22,44.6045407,-122.4550929
1865,840888,32,1997,2023,22,38.8197554,-78.7489812
1866,84091311,32,1998,2023,22,44.8877797,-90.3147969
2006,1244212,31,1998,2023,22,51.76553,-111.51697
2007,124422,31,1997,2019,22,52.02799,-114.47782
2008,12443,31,1997,2023,22,49.08995,-112.39699
2009,8405425,31,1997,2023,22,42.7695353,-98.5988124
2010,84063119,31,1997,2022,22,35.8278747,-81.6405339
2011,8407213,31,1997,2023,22,41.1631773,-78.0649572
2012,8407297,31,1997,2023,22,39.9160397,-75.8178319
2013,8408055,31,1998,2019,22,33.1451427,-81.0479519
2014,8409123,31,1997,2023,22,45.7693237,-89.5094999
2162,12445203,30,2001,2023,22,49.10385,-97.84131
2163,8401413,30,1997,2023,22,39.1239687,-120.7596199
2164,84014184,30,1997,2023,22,39.0686937,-121.0099559
2165,840178,30,1997,2023,22,39.4003427,-108.8123629
2166,84035117,30,2000,2023,22,40.1346467,-85.3574289
2167,8404919,30,1997,2023,22,43.4369027,-86.2366709
2168,8405016,30,1997,2023,22,45.1025755,-93.4714512
2169,8405314,30,1997,2023,22,47.7185447,-114.2006069
2170,8406138,30,1997,2022,22,42.3591667,-76.0044449
2171,8406957,30,1997,2022,22,42.2539829,-124.2474371
2172,84083113,30,1997,2023,22,30.7062893,-100.8487982
2173,8408331,30,1997,2023,22,29.5611028,-99.5393332
2174,84091304,30,1998,2023,22,45.7427327,-92.4933019
2175,8409287,30,1997,2021,22,42.2169227,-105.2973399
2312,124457,29,1997,2023,22,56.23349,-111.67212
2313,124457,29,1997,2023,22,49.04413,-99.21111
2314,84042137,29,1998,2023,22,31.6696396,-93.5734938
2315,84049906,29,1997,2023,22,46.3159077,-86.0117659
2316,8408344,29,1997,2023,22,31.2015816,-94.8143346
2317,8408955,29,1996,2023,22,47.2433867,-120.6971899
2318,8409160,29,1997,2023,22,43.4565557,-88.7352209
2454,840256,28,1997,2023,22,33.4572917,-86.2574629
2455,840256,28,1997,2023,22,30.5950194,-84.0413094
2456,8404929,28,1997,2023,22,44.8226403,-85.3516521
2457,8405413,28,1997,2023,22,41.34351,-96.08125
2458,840548,28,1997,2019,22,40.9376453,-99.5023032
2459,840591,28,1997,2023,22,39.8314157,-75.1462189
2460,84063913,28,2001,2023,22,35.6115051,-77.0140105
2461,8408323,28,1998,2023,22,29.7863554,-95.831598
2462,8408333,28,1997,2023,22,30.7110692,-94.9336495
2463,840873,28,1996,2023,22,43.0451274,-72.9535464
2596,124450,27,1998,2023,22,55.49903,-114.91416
2597,8402753,27,1996,2019,22,31.3769106,-87.723299
2598,8402753,27,1996,2019,22,31.9354092,-82.9391858
2599,84042106,27,1997,2023,22,29.7706489,-93.0158239
2600,8405341,27,1997,2022,22,45.5642095,-108.7802397
2601,8405412,27,1997,2018,22,41.1764063,-96.1391528
2602,84085174,27,1997,2018,22,40.0466577,-111.28122
2603,8408718,27,1997,2023,22,44.563679,-72.3458975
2749,84025116,26,1997,2023,22,28.0402277,-82.5089729
2750,8403413,26,1997,2023,22,63.0461337,-146.0316309
2751,8403413,26,1997,2023,22,41.0834818,-88.8325718
2752,84051229,26,1997,2019,22,30.4987757,-88.7992689
2753,840538,26,1997,2021,22,48.3824357,-108.7144099
2754,84088921,26,1997,2023,22,38.6520383,-78.3116851
2755,84089145,26,1997,2022,22,46.9125327,-119.3681329
2903,1241175,25,1997,2022,22,55.45083,-123.20833
2904,1244136,25,2001,2023,22,54.18052,-110.30494
2905,84017153,25,1999,2023,22,37.7792747,-107.0036239
2906,84017351,25,1998,2023,22,40.2044442,-108.7539818
2907,8402511,25,1997,2023,22,29.6686989,-83.3782062
2908,84025129,25,1997,2021,22,27.9007144,-81.7191254
2909,84025903,25,1997,2023,22,29.3967527,-81.8082819
2910,8402714,25,1997,2023,22,32.3986852,-83.4524425
2911,84033907,25,1997,2023,22,47.5466971,-116.3312759
2912,8404915,25,2000,2023,22,46.3459485,-86.2594019
2913,8405823,25,1997,2023,22,44.0894974,-71.2050191
2914,840652,25,1997,2023,22,36.3131479,-112.0319722
2915,840659,25,1997,2023,22,35.1634107,-111.9475859
2916,84085906,25,1997,2019,22,41.8017747,-111.5600429
2917,8409228,25,1997,2023,22,42.0167727,-104.2862009
3040,124415,24,1998,2023,22,51.83143,-114.45039
3041,124433,24,1997,2023,22,53.3741,-117.71063
3042,124433,24,1997,2023,22,67.4588,-133.7623
3043,84014421,24,1997,2019,22,37.7104224,-120.1968622
3044,84036123,24,1997,2023,22,42.1663807,-93.3469609
3045,84042122,24,1997,2023,22,31.0660928,-93.4958419
3046,84060116,24,2001,2023,22,34.05,-105.8166667
3047,8406115,24,1997,2022,22,34.8379964,-111.4382855
3048,8406115,24,1997,2022,22,41.4526297,-74.5049339
3049,84085161,24,1997,2021,22,39.2398577,-111.8590009
3177,8408365,23,1997,2019,22,32.9898499,-98.389974
3329,12411222,22,1997,2018,22,50.88093,-121.82873
3330,8401418,22,1997,2019,22,38.3432387,-119.8362579
3331,8401712,22,1997,2018,22,39.3798417,-104.3691567
3332,8401714,22,1998,2023,22,39.8307687,-102.6325909
3333,8402569,22,1999,2022,22,28.3225489,-81.3372759
3334,8403624,22,1997,2023,22,42.041859,-94.571273
3335,84038322,22,2000,2023,22,39.4951963,-100.6458939
3336,8405441,22,1997,2023,22,42.2888847,-100.5364229
3462,84017368,21,1998,2023,22,38.1502227,-105.5137559
3463,8403468,21,1997,2023,22,41.4844552,-89.0833869
3464,840449,21,1997,2023,22,44.3180457,-70.6509909
3465,8405010,21,1998,2023,22,44.6299537,-94.0314709
3466,84063307,21,2001,2023,22,34.9969557,-83.9654629
3467,84069147,21,1998,2023,22,44.4919169,-121.7938709
3468,84083304,21,1996,2023,22,27.7100642,-99.72838
3469,84083335,21,1998,2023,22,31.5634237,-95.3001789
3470,84089152,21,2000,2023,22,48.8474137,-117.1882249
3605,1245736,20,1997,2022,22,53.29591,-60.29987
3606,8402557,20,1997,2022,22,30.387698,-84.6639032
3607,84033128,20,1997,2018,22,42.9613154,-111.7185508
3608,8403435,20,1997,2023,22,57.8376397,-135.0598309
3609,8403435,20,1997,2023,22,39.9203767,-91.2963699
3610,8403837,20,1997,2019,22,37.3143937,-100.4350879
3611,84053176,20,1999,2022,22,46.0090781,-113.8492175
3612,8408150,20,1997,2023,22,44.1823942,-103.8948268
3725,84017312,19,1997,2018,22,39.7238537,-104.3773535
3726,8401733,19,1997,2023,22,40.8796847,-106.4591899
3727,84025906,19,1997,2023,22,28.3029119,-81.9184945
3728,840333,19,1997,2023,22,47.2505272,-115.8109268
3729,84055101,19,1997,2023,22,41.833551,-119.6696108
3730,84083359,19,1999,2023,22,33.1368767,-96.1615219
3731,84083362,19,1997,2023,22,33.8940928,-98.9734152
3732,8408397,19,1997,2023,22,34.2015977,-102.2361909
3848,1244215,18,1996,2022,22,51.21046,-114.7631
3849,8402524,18,1997,2022,22,27.3232866,-81.4189503
3850,840352,18,1997,2023,22,61.7342231,-144.9583298
3851,840352,18,1997,2023,22,41.3297597,-87.2001879
3944,1241172,17,1998,2023,22,54.33308,-129.29622
3945,124478,17,1997,2022,22,59.31102,-112.48716
3946,8408137,17,1997,2023,22,45.8344327,-102.9426799
3947,8409275,17,1997,2023,22,42.6916837,-109.5205689
4043,8403320,16,1997,2018,22,43.4619319,-113.5630006
4044,84083331,16,1997,2019,22,30.8111277,-103.9442869
4045,84085170,16,1997,2021,22,37.4597237,-112.3240509
4046,84089903,16,1997,2019,22,48.7003347,-121.2051539
4138,124417,15,1997,2023,22,51.46021,-116.22023
4139,8401451,15,1997,2023,22,32.903954,-116.23272
4140,840172,15,1997,2023,22,40.8403233,-107.6901017
4141,84017412,15,2001,2023,22,39.9848652,-104.5086695
4142,8403838,15,1997,2022,22,39.1767667,-101.9689869
4143,8405436,15,1997,2022,22,40.0572037,-101.5499949
4144,840605,15,1997,2018,22,36.5885417,-104.1164099
4227,8401742,14,1997,2022,22,39.8407587,-104.1886679
4228,84025911,14,1997,2023,22,26.8544437,-80.2678139
4229,8405319,14,1997,2019,22,47.7874097,-109.4150839
4230,8409286,14,1997,2023,22,42.4363077,-105.8889389
4298,84017213,13,1999,2023,22,39.373985,-103.7867237
4299,8403313,13,1997,2023,22,62.3172987,-150.2366378
4300,8403313,13,1997,2023,22,44.6127281,-114.1743245
4301,8406068,13,2000,2023,22,34.4636507,-103.4776839
4302,84083105,13,1997,2023,22,35.7036488,-100.9324384
4303,840836,13,1997,2023,22,27.6881977,-97.4706489
4362,840663,12,1997,2023,22,34.2318174,-113.5975476
4363,840663,12,1997,2023,22,41.6511517,-84.5147859
4446,84060166,10,1997,2021,22,33.9958055,-105.1106501
4447,84081900,10,1997,2023,22,43.2974037,-103.1690979
4494,8406116,9,1997,2023,22,34.6116178,-110.3781682
4495,8406116,9,1997,2023,22,42.3497047,-73.4115969
4496,840656,9,1997,2023,22,35.113694,-114.57123
4532,84033220,8,1997,2018,22,43.3387265,-113.8743621
4585,8406126,6,1997,2023,22,32.4655,-112.86988
4586,8406126,6,1997,2023,22,42.7318997,-74.1951349
4672,8403445,1,1997,2023,22,66.2372145,-152.1177445
4673,8403445,1,1997,2023,22,39.3671938,-88.2670255
131,8409039,53,1997,2023,21,39.0491547,-80.5250999
185,1241129,50,1997,2018,21,51.32189,-116.98707
315,84091146,47,2002,2023,21,44.0331367,-88.704253
375,8406141,46,1995,2023,21,42.5202627,-76.2599639
376,8407241,46,1997,2023,21,41.3403297,-75.2513179
433,8402741,45,1997,2023,21,34.9172777,-83.4074789
434,8408825,45,1997,2023,21,37.2478937,-77.8286969
506,8403462,44,1997,2023,21,37.5997248,-88.5063589
507,8404233,44,1997,2023,21,30.3986037,-91.5101169
508,8404921,44,1997,2023,21,42.5137079,-86.1296892
580,8404232,43,1997,2022,21,30.8571966,-90.7326251
581,8405022,43,1997,2023,21,46.704186,-92.6394206
582,8406010,43,1997,2017,21,35.5743487,-105.6755989
583,84063312,43,2002,2023,21,35.2683392,-78.052876
584,8408222,43,1997,2023,21,35.8589627,-86.8259959
670,8402212,42,1997,2017,21,32.5033347,-85.2532189
671,840261,42,1997,2023,21,33.718519,-86.4457647
672,8404920,42,1997,2023,21,42.0832547,-86.0308829
673,84052124,42,1998,2023,21,38.6698532,-94.1050404
674,8405821,42,1997,2017,21,44.8672811,-71.3006396
675,8406143,42,1995,2023,21,42.5515907,-76.6333469
763,12456137,41,1997,2023,21,45.90808,-66.25363
764,84014901,41,1997,2021,21,41.5209207,-122.5202179
765,8404617,41,1997,2018,21,39.7002158,-76.7644397
766,8406918,41,1997,2023,21,43.3663377,-123.5037309
767,8407215,41,2001,2022,21,41.6864267,-78.3955159
768,840805,41,1997,2023,21,33.3222497,-80.4614109
769,8408844,41,1997,2017,21,36.5960851,-77.2865338
854,8404638,40,1997,2017,21,38.783977,-75.8845056
855,8404940,40,1997,2023,21,46.3398246,-84.7918605
856,8407259,40,1997,2023,21,40.335141,-78.329529
857,84080114,40,1994,2023,21,34.0867789,-81.4778659
858,8409051,40,1997,2023,21,39.4422397,-77.8551519
859,84091302,40,1998,2023,21,46.3269267,-90.9078369
960,12411401,39,1997,2023,21,48.74932,-123.54811
961,124762,39,1997,2023,21,45.70991,-75.54197
962,8404433,39,1997,2019,21,45.0524467,-69.0300449
963,84046102,39,1997,2017,21,39.5399409,-79.1662387
964,8404925,39,1997,2021,21,46.1439425,-85.3837115
965,84080119,39,1994,2015,21,35.0971457,-81.9817129
1061,1245631,38,1997,2023,21,45.86972,-64.29218
1062,84014194,38,2002,2023,21,37.2115267,-122.1565019
1063,8402716,38,2002,2023,21,32.9365857,-84.4948117
1064,8405064,38,1997,2023,21,45.2573787,-94.8259589
1065,84063233,38,1999,2021,21,36.2956484,-79.4955592
1066,8406915,38,1997,2022,21,44.5020757,-117.9704899
1067,8408059,38,1998,2023,21,32.5362314,-80.6830998
1068,8409024,38,1996,2023,21,38.3420287,-80.3742359
1191,8402552,37,1997,2023,21,30.7209289,-86.7860494
1192,8403529,37,1997,2021,21,39.4677041,-85.4421615
1193,8404226,37,1997,2023,21,32.4602687,-92.6215889
1194,8404941,37,1997,2019,21,46.2155937,-84.3634339
1195,8405019,37,2002,2023,21,45.1659077,-95.6548459
1196,8406078,37,1997,2017,21,32.5687748,-105.5729156
1197,8408841,37,1997,2019,21,36.8559727,-78.5908119
1330,124459,36,1997,2023,21,49.34073,-100.12712
1331,8402164,36,2000,2023,21,32.822371,-86.1117753
1332,840249,36,1997,2023,21,32.8055085,-87.7643955
1333,84025921,36,1997,2023,21,29.6796829,-85.215292
1334,84038303,36,2000,2023,21,37.7958024,-96.4347911
1335,8404212,36,1997,2022,21,30.8692521,-91.5109166
1454,1244251,35,1999,2023,21,54.999,-115.25994
1455,8401741,35,1997,2023,21,39.0800627,-105.4160009
1456,8402512,35,1997,2023,21,30.5026237,-82.7337409
1457,84063303,35,2001,2023,21,36.4747308,-79.1152367
1458,8408322,35,1997,2023,21,29.1267731,-95.2442265
1576,84027155,34,1997,2023,21,31.4577244,-82.8023609
1577,840273,34,1997,2023,21,34.9895137,-86.0671689
1578,840273,34,1997,2023,21,31.3641465,-81.4181496
1579,840356,34,1999,2023,21,41.7259077,-85.6760109
1580,84061111,34,1997,2017,21,42.084342,-78.584377
1581,84069159,34,2002,2023,21,42.1116865,-122.5366725
1582,8408843,34,1997,2017,21,36.6057147,-77.1454409
1583,8409158,34,1997,2023,21,43.4580257,-89.0411229
1726,84014415,33,1998,2023,21,40.0402279,-120.9961818
1727,840147,33,1997,2023,21,40.3520163,-122.3059647
1728,840268,33,1997,2023,21,31.0322875,-85.4115544
1729,84044120,33,1997,2017,21,44.5995807,-69.5425659
1730,8404616,33,1997,2017,21,39.5515705,-76.8137896
1731,8405058,33,1997,2023,21,44.5207119,-92.3452484
1732,840876,33,1997,2021,21,43.7503293,-72.7210716
1733,8408930,33,1997,2018,21,48.7230457,-119.2720569
1734,8409033,33,1998,2023,21,38.7894457,-79.4087139
1735,8409240,33,1997,2023,21,44.9582907,-107.2723989
1867,8403416,32,1997,2022,21,66.5800037,-151.942126
1868,8403416,32,1997,2022,21,41.530722,-88.5743214
1869,840523,32,1998,2023,21,36.8637267,-91.6865341
1870,8405333,32,1998,2023,21,46.2579454,-106.6939401
1871,8405913,32,1997,2017,21,40.1672217,-74.0627799
1872,84063915,32,2002,2023,21,35.2353943,-76.9257639
1873,840681,32,1999,2023,21,31.7120327,-111.0671459
1874,84072910,32,2002,2023,21,41.1112092,-77.9795623
1875,8408370,32,1997,2023,21,33.0520824,-95.8107075
1876,8408910,32,1997,2023,21,47.1305417,-123.0994489
2015,1245640,31,1998,2023,21,45.18486,-66.77426
2016,840258,31,1997,2023,21,34.5810567,-85.565583
2017,840258,31,1997,2023,21,30.3358457,-84.9914239
2018,8402752,31,1999,2023,21,32.6683647,-87.2422029
2019,8402752,31,1999,2023,21,31.9142657,-83.5531469
2020,84034304,31,2001,2022,21,41.0847167,-90.9006359
2021,8404914,31,1996,2023,21,46.3573017,-86.3861779
2022,84049166,31,1997,2023,21,42.7553807,-83.1776269
2023,8406170,31,1997,2023,21,33.3339864,-112.677217
2024,8406170,31,1997,2023,21,43.1693497,-76.0264589
2176,84017375,30,1998,2022,21,37.9410936,-105.232388
2177,8402140,30,1997,2019,21,30.248466,-88.1123348
2178,8403426,30,1997,2019,21,62.0526113,-163.1690916
2179,8403426,30,1997,2019,21,40.9305488,-89.7938841
2180,84034312,30,2001,2023,21,39.8173797,-90.4058819
2181,84034314,30,2001,2023,21,39.9526337,-88.6689458
2182,8404923,30,1996,2023,21,46.6724597,-85.7410523
2183,8405031,30,1997,2023,21,47.9338065,-89.9767373
2184,8405428,30,1997,2023,21,42.5928366,-99.9988861
2319,84069219,29,1997,2023,21,43.6397927,-122.3059389
2320,8407214,29,1996,2019,21,34.817372,-93.331922
2321,8407214,29,1996,2019,21,41.6976452,-78.08346
2322,8409125,29,1997,2023,21,45.8427157,-88.8778549
2464,1244201,28,1997,2022,21,49.53812,-110.27546
2465,8405017,28,1997,2019,21,45.1642488,-94.196858
2466,84083337,28,1997,2023,21,31.3255877,-97.2409279
2467,8409038,28,1997,2022,21,39.4199317,-80.2029429
2604,84024,27,1997,2023,21,34.0297881,-87.0592352
2605,840248,27,1997,2023,21,32.6807827,-88.1229309
2606,84025108,27,1997,2023,21,30.3242578,-85.0052085
2607,84038313,27,2000,2022,21,38.6813229,-98.7751403
2608,8404256,27,1998,2021,21,30.4099932,-93.1678412
2609,8404259,27,1998,2023,21,31.4575093,-93.6603126
2610,840441,27,1997,2023,21,43.2540347,-70.6441649
2611,84072911,27,2002,2023,21,41.2665946,-77.604186
2612,84083306,27,1997,2023,21,28.6112037,-96.2152819
2613,84088902,27,1997,2023,21,37.5630157,-79.4547359
2614,8408966,27,1997,2017,21,48.5374977,-122.4719929
2756,84014191,26,1997,2023,21,37.1201217,-119.7013699
2757,8404234,26,1997,2023,21,30.0808747,-92.4508969
2758,8405056,26,1997,2023,21,43.5872553,-94.307851
2759,8405312,26,2000,2023,21,48.8382207,-104.8419949
2760,8405329,26,1997,2023,21,46.3295907,-110.0515279
2761,84053907,26,2000,2023,21,45.20504,-108.7538747
2762,84060107,26,1999,2021,21,35.2666767,-108.1239789
2763,84072909,26,2002,2023,21,41.735842,-77.4328267
2764,840802,26,1997,2019,21,33.2862522,-79.6942904
2765,8408914,26,1997,2022,21,47.0871717,-119.2576519
2918,124573,25,1998,2019,21,47.58182,-52.6783
2919,840388,25,1997,2019,21,37.9271847,-98.8303289
2920,840443,25,1997,2019,21,43.4994247,-70.5150099
2921,84083147,25,2001,2023,21,31.8546877,-95.9711149
2922,8408363,25,1999,2023,21,32.6900934,-97.7298261
2923,8408965,25,1998,2022,21,46.4670167,-117.5889669
3050,1244128,24,1997,2023,21,53.10505,-112.14825
3051,12445116,24,1998,2022,21,50.17603,-98.31412
3052,84017410,24,2001,2023,21,39.1305537,-106.1788927
3053,84034308,24,2001,2022,21,40.2639127,-89.1297627
3054,840537,24,1997,2023,21,48.2967897,-109.0648339
3055,84069213,24,1998,2023,21,44.5221367,-119.9279329
3056,840806,24,1997,2023,21,34.0240154,-79.7849141
3057,84088903,24,1997,2023,21,38.7891925,-78.5194925
3058,8408923,24,1997,2022,21,46.3417127,-117.0559849
3178,1241158,23,1999,2023,21,53.08394,-119.67144
3179,12449,23,1997,2022,21,50.60147,-113.02852
3180,12479217,23,1997,2023,21,50.92153,-108.07043
3181,8402531,23,1997,2017,21,26.9657323,-80.3854635
3182,8402537,23,1997,2021,21,30.2531989,-82.1623546
3183,84033211,23,1997,2019,21,44.1957002,-116.5087254
3184,84035305,23,1999,2023,21,40.9699502,-87.0748779
3185,8405043,23,1997,2023,21,47.5136293,-96.6336288
3186,8406233,23,2001,2023,21,31.75871,-109.73797
3187,84092148,23,2001,2022,21,44.9683375,-104.3682667
3337,1244107,22,1997,2023,21,50.92139,-111.11275
3338,8403415,22,1997,2022,21,62.9510075,-155.5890429
3339,8403415,22,1997,2022,21,41.1663407,-88.1852819
3340,840503,22,1997,2017,21,43.8179682,-93.4993444
